date,campaign_name,impressions,clicks,cost,conversions,revenue
2026-01-29,Search_Brand,5200,312,468000,42,2100000
2026-01-29,Search_Generic,8200,246,615000,28,1400000
2026-01-29,Display_Remarketing,12000,180,360000,21,1050000
2026-01-29,Social_Ads,15000,450,900000,54,2700000
2026-01-29,Video_Ads,20000,300,750000,34,1700000
2026-01-30,Search_Brand,5200,312,468000,42,2100000
2026-01-30,Search_Generic,8200,246,615000,28,1400000
2026-01-30,Display_Remarketing,12000,180,360000,21,1050000
2026-01-30,Social_Ads,15000,450,900000,54,2700000
2026-01-30,Video_Ads,20000,300,750000,34,1700000
2026-01-31,Search_Brand,5200,312,468000,42,2100000
2026-01-31,Search_Generic,8200,246,615000,28,1400000
2026-01-31,Display_Remarketing,12000,180,360000,21,1050000
2026-01-31,Social_Ads,15000,450,900000,54,2700000
2026-01-31,Video_Ads,20000,300,750000,34,1700000
2026-02-01,Search_Brand,5200,312,468000,42,2100000
2026-02-01,Search_Generic,8200,246,615000,28,1400000
2026-02-01,Display_Remarketing,12000,180,360000,21,1050000
2026-02-01,Social_Ads,15000,450,900000,54,2700000
2026-02-01,Video_Ads,20000,300,750000,34,1700000
2026-02-02,Search_Brand,5200,312,468000,42,2100000
2026-02-02,Search_Generic,8200,246,615000,28,1400000
2026-02-02,Display_Remarketing,12000,180,360000,21,1050000
2026-02-02,Social_Ads,15000,450,900000,54,2700000
2026-02-02,Video_Ads,20000,300,750000,34,1700000
2026-02-03,Search_Brand,5200,312,468000,42,2100000
2026-02-03,Search_Generic,8200,246,615000,28,1400000
2026-02-03,Display_Remarketing,12000,180,360000,21,1050000
2026-02-03,Social_Ads,15000,450,900000,54,2700000
2026-02-03,Video_Ads,20000,300,750000,34,1700000
2026-02-04,Search_Brand,5200,312,468000,42,2100000
2026-02-04,Search_Generic,8200,246,615000,28,1400000
2026-02-04,Display_Remarketing,12000,180,360000,21,1050000
2026-02-04,Social_Ads,15000,450,900000,54,2700000
2026-02-04,Video_Ads,20000,300,750000,34,1700000
